1966,10,34.38741935,0,0.00,0
1966,11,67.533125,0,0.00,0
1966,12,63.22575269,0,0.00,0
1967,1,70.09705645,0,0.00,0
1967,2,67.5709375,0,0.00,0
1967,3,210.483078,0,0.00,0
1967,4,94.16656944,0,0.00,0
1967,5,54.96717742,0,0.00,0
1967,6,24.29915278,0,0.00,0
1967,7,19.54865591,0,0.00,0
1967,8,19.61208333,0,0.00,0
1967,9,21.20020833,0,0.00,0
1967,10,22.22561828,0,0.00,0
1967,11,30.93398611,0,0.00,0
1967,12,45.32295699,0,0.00,0
1968,1,54.16051075,0,0.00,0
1968,2,78.92909226,0,0.00,0
1968,3,79.67784946,0,0.00,0
1968,4,86.96706944,0,0.00,0
1968,5,66.45079301,0,0.00,0
1968,6,60.63276389,0,0.00,0
1968,7,27.03146505,0,0.00,0
1968,8,18.21342742,0,0.00,0
1968,9,18.05925,0,0.00,0
1968,10,25.03268817,0,0.00,0
1968,11,39.13341667,0,0.00,0
1968,12,41.51568548,0,0.00,0
1969,1,45.93608871,0,0.00,0
1969,2,86.71486607,0,0.00,0
1969,3,151.9672177,0,0.00,0
1969,4,62.76706944,0,0.00,0
1969,5,44.09669355,0,0.00,0
1969,6,49.76629167,0,0.00,0
1969,7,20.38784946,0,0.00,0
1969,8,24.6130914,0,0.00,0
1969,9,24.83356944,0,0.00,0
1969,10,35.25751344,0,0.00,0
1969,11,55.13398611,0,0.00,0
1969,12,55.93485215,0,0.00,0
1970,1,145.5805645,0,0.00,0
1970,2,118.0362202,0,0.00,0
1970,3,192.8063441,0,0.00,0
1970,4,165.7666389,0,0.00,0
1970,5,49.2261828,0,0.00,0
1970,6,26.13263889,0,0.00,0
1970,7,22.99975806,0,0.00,0
1970,8,20.54885753,0,0.00,0
1970,9,20.766625,0,0.00,0
1970,10,29.77348118,0,0.00,0
1970,11,43.80031944,0,0.00,0
1970,12,56.96758065,0,0.00,0
1971,1,112.8715323,0,0.00,0
1971,2,89.464375,0,0.00,0
1971,3,64.93504032,0,0.00,0
1971,4,53.66686111,0,0.00,0
1971,5,45.6775,0,0.00,0
1971,6,29.90044444,0,0.00,0
1971,7,22.25814516,0,0.00,0
1971,8,21.35552419,0,0.00,0
1971,9,24.50081944,0,0.00,0
1971,10,33.8393414,0,0.00,0
1971,11,55.30036111,3.966111111,0.07,0.071719443
1971,12,71.80634409,0,0.00,0
1972,1,86.58005376,0,0.00,0
1972,2,123.0706845,0,0.00,0
1972,3,151.3866129,0,0.00,0
1972,4,125.6332917,0,0.00,0
1972,5,134.2254301,0,0.00,0
1972,6,70.800125,0,0.00,0
1972,7,29.99954301,0,0.00,0
1972,8,24.90258065,0,0.00,0
1972,9,29.56601389,0,0.00,0
1972,10,66.93544355,0,0.00,0
1972,11,97.86715278,0,0.00,0
1972,12,99.87053763,0,0.00,0
1973,1,141.1617876,0,0.00,0
1973,2,139.9278571,0,0.00,0
1973,3,171.0003226,0,0.00,0
1973,4,157.6663611,0,0.00,0
1973,5,71.6778629,0,0.00,0
1973,6,43.13313889,0,0.00,0
1973,7,29.645,0,0.00,0
1973,8,25.64581989,0,0.00,0
1973,9,29.90044444,0,0.00,0
1973,10,66.93544355,0,0.00,0
1973,11,92.43391667,0,0.00,0
1973,12,85.19278226,0,0.00,0
1974,1,92.06408602,0,0.00,0
1974,2,101.2492708,0,0.00,0
1974,3,238.0317204,0,0.00,0
1974,4,198.9004722,0,0.00,0
1974,5,95.93478495,0,0.00,0
1974,6,44.93301389,0,0.00,0
1974,7,43.93568548,0,0.00,0
1974,8,40.35447581,0,0.00,0
1974,9,59.56729167,0,0.00,0
1974,10,82.45076613,0,0.00,0
1974,11,106.1001944,0,0.00,0
1974,12,107.6135618,0,0.00,0
1975,1,98.64590054,0,0.00,0
1975,2,108.9648214,0,0.00,0
1975,3,266.7740995,0,0.00,0
1975,4,161.8660694,0,0.00,0
1975,5,82.19380376,0,0.00,0
1975,6,35.26645833,0,0.00,0
1975,7,26.61349462,0,0.00,0
1975,8,27.61369624,0,0.00,0
1975,9,27.83336111,0,0.00,0
1975,10,47.83891129,0,0.00,0
1975,11,86.93345833,0,0.00,0
1975,12,82.67682796,0,0.00,0
1976,1,78.74270161,0,0.00,0
1976,2,120.8217411,0,0.00,0
1976,3,227.3872984,0,0.00,0
1976,4,160.2006389,0,0.00,0
1976,5,185.7415054,0,0.00,0
1976,6,90.13323611,0,0.00,0
1976,7,53.03182796,0,0.00,0
1976,8,52.00072581,0,0.00,0
1976,9,53.93406944,0,0.00,0
1976,10,99.70952957,0,0.00,0
1976,11,121.7999444,0,0.00,0
1976,12,131.8070565,0,0.00,0
1977,1,110.710121,0,0.00,0
